title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Border,1997,https://en.wikipedia.org/wiki/Border_(1997_film),Border,J. P. Dutta,"Sunny Deol, Jackie Shroff, Suniel Shetty, Akshaye Khanna, Puneet Issar, Sudesh Berry, Kulbhushan Kharbanda",est. ₹12 crore ,est. ₹66.70 crore (India Nett) ,J. P. Films,,97 Indian Hindi-Language Epic Action War
Do Ankhen Barah Hath,1997,https://en.wikipedia.org/wiki/Do_Ankhen_Barah_Hath,Do Ankhen Barah Hath,Kirti Kumar,"Govinda, Madhuvanti, Sadashiv Amrapurkar",,,,Sri Nirmaladevi Combines,Is A 1997 Indian Action Drama
Yes Boss,1997,https://en.wikipedia.org/wiki/Yes_Boss_(film),Yes Boss,Aziz Mirza,"Aditya Pancholi, Shah Rukh Khan, Juhi Chawla",₹ 5 crore (equivalent to ₹ 25 crore or US$3.0 million in 2023) ,₹ 23 crore (equivalent to ₹ 117 crore or US$14 million in 2023) ,B4U Films,Venus Movies,97 Indian Hindi-Language Romantic Comedy
Vishwavidhaata,1997,https://en.wikipedia.org/wiki/Vishwavidhaata,Vishwavidhaata,Farogh Siddique,"Jackie Shroff, Ayesha Jhulka, Sharad Kapoor, Pooja Batra, Ashish Vidyarthi, Arjun",,,,,Vishwavidhaata Is A 1997 Hindi-Language
Lav Kush,1997,https://en.wikipedia.org/wiki/Lav_Kush,Lav Kush,V. Madhusudhana Rao,"Jeetendra, Jaya Prada, Arun Govil, [, 2, ], Dara Singh, Pran",,,,Devyank Arts,Kush Is A 1997 Indian Hindu Mythological
Tarazu,1997,https://en.wikipedia.org/wiki/Deepak_Parashar,Deepak Parashar,,,,,,,His Best Known
Daadagiri,1997,https://en.wikipedia.org/wiki/Daadagiri,Daadagiri,Arshad Khan,"Mithun Chakraborty, Ayub Khan, Rituparna Sengupta, Simran, Nishigandha Wad, Shakti Kapoor, Puneet Issar",,,,Shree Durga Laxmi Enterprises,Is A 1997 Indian Hindi-Language Action
Gupt: The Hidden Truth,1997,https://en.wikipedia.org/wiki/Gupt:_The_Hidden_Truth,Gupt: The Hidden Truth,Rajiv Rai,"Bobby Deol, Manisha Koirala, Kajol",₹ 9.50 crore ,₹ 33.23 crore ,Zee TelefilmsEros Entertainment,Trimurti Films,97 Indian Hindi-Language Action Thriller
...Aur Pyaar Ho Gaya,1997,https://en.wikipedia.org/wiki/Aur_Pyaar_Ho_Gaya,Aur Pyar Ho Gaya,Rahul Rawail,"Bobby Deol, Aishwarya Rai, Shammi Kapoor, Anupam Kher",₹ 6.25 crore ,₹ 13.85 crore ,,,997 Indian Hindi-Language Romantic Drama
Mere Sapno Ki Rani,1997,https://en.wikipedia.org/wiki/Mere_Sapno_Ki_Rani_(film),Mere Sapno Ki Rani,K. Raghavendra Rao,"Sanjay Kapoor, Urmila Matondkar, Madhoo",,,,Sri Raghavendra Movie Corporation,Is A 1997 Indian Hindi-Language
Daud: Fun on the Run,1997,https://en.wikipedia.org/wiki/Daud_(film),Daud,Ram Gopal Varma,"Sanjay Dutt, Urmila Matondkar, Paresh Rawal, Manoj Bajpayee",₹ 77.5 million ,₹ 147.9 million ,Murlimanohar Creations,,Road Adventure Comedy
Prithvi,1997,https://en.wikipedia.org/wiki/Prithvi_(1997_film),Prithvi,Nitin Manmohan,"Sunil Shetty, Shilpa Shetty",₹ 5 crore ,₹ 10.68 crore ( Indian collection) ,,Neha Arts,Is A 1997 Indian Hindi-Language Mystery
Ek Phool Teen Kante,1997,https://en.wikipedia.org/wiki/Ek_Phool_Teen_Kante,Ek Phool Teen Kaante,Anup Malik,"Tinu Anand, Sadashiv Amrapurkar, Kader Khan, Vikas Bhalla, Monica Bedi",,,,Ranjan Films,Is A 1997 Indian Hindi-Language Comedy
Dance of the Wind,1997,https://en.wikipedia.org/wiki/Dance_of_the_Wind,Dance of the Wind,Rajan Khosa,"Kitu Gidwani, Bhaveen Gosain",,,NFDC,,Drama
Betaabi,1997,https://en.wikipedia.org/wiki/Betaabi,Betaabi,Rajesh Kumar Singh,"Arshad Warsi, Chandrachur Singh, Anjala Zaveri, Mayuri Kango",,,,SP Pictures,997 Indian Hindi-Language Action Romance
Hameshaa,1997,https://en.wikipedia.org/wiki/Hameshaa,Hameshaa,Sanjay Gupta,"Aditya Pancholi, Saif Ali Khan, Kajol",,,Eros Labs,,Indian Hindi-Language Romantic Thriller
Mohabbat,1997,https://en.wikipedia.org/wiki/Mohabbat_(1997_film),Mohabbat,Reema Rakesh Nath,"Madhuri Dixit, Akshaye Khanna, Sanjay Kapoor","₹ 4,75 crore ","₹ 9,76 crore ",,,Is  A 1997 Indian Hindi-Language Romance
Deewana Mastana,1997,https://en.wikipedia.org/wiki/Deewana_Mastana,Deewana Mastana,David Dhawan,"Govinda, Anil Kapoor, Juhi Chawla, Johnny Lever, Anupam Kher, Saeed Jaffrey",₹ 7 crore ,₹ 24.33 crore ,M.K.D. Films Combine,,97 Indian Hindi-Language Romantic Comedy
Udaan,1997,https://en.wikipedia.org/wiki/Udaan_(1997_film),Udaan,Asrani,"Rekha, Saif Ali Khan, Madhoo",,,,Amit Arts,Is 1997 Hindi-Language Action
Mr. & Mrs. Khiladi,1997,https://en.wikipedia.org/wiki/Mr._and_Mrs._Khiladi,Mr. and Mrs. Khiladi,David Dhawan,"Akshay Kumar, Juhi Chawla, Satish Kaushik, Paresh Rawal, Kader Khan",₹5.75 crore ,₹16.75 crore ,D.M.S. Films,,97 Indian Hindi-Language Romantic Comedy
