title,year,wikipedia_url
Mehrban,1967,https://en.wikipedia.org/wiki/Mehrban
Chhoti Si Mulaqat,1967,https://en.wikipedia.org/wiki/Chhoti_Si_Mulaqat
Bahu Begum,1967,https://en.wikipedia.org/wiki/Bahu_Begum
Naunihal,1967,https://en.wikipedia.org/wiki/Naunihal
Aag,1967,https://en.wikipedia.org/wiki/Feroz_Khan_(actor)
Boond Jo Ban Gayee Moti,1967,https://en.wikipedia.org/wiki/Boond_Jo_Ban_Gayee_Moti
Hatey Bazarey,1967,
Diwana,1967,https://en.wikipedia.org/wiki/Diwana_(1967_film)
Lav-Kush,1967,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1967
Johar in Bombay,1967,
Jab Yaad Kisi Ki Aati Hai,1967,https://en.wikipedia.org/wiki/Jab_Yaad_Kisi_Ki_Aati_Hai
Bhakta Prahlada (I),1967,https://en.wikipedia.org/wiki/Bhakta_Prahlada_(1967_film)
Do Kaliyaan,1968,https://en.wikipedia.org/wiki/Do_Kaliyan
Haseena Maan Jayegi,1968,https://en.wikipedia.org/wiki/Haseena_Maan_Jayegi
Ek Raat,1968,
Shrimanji,1968,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1968
Dil Aur Mohabbat,1968,https://en.wikipedia.org/wiki/Arijit_Singh
Tarzan in Fairyland,1968,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1968
Mera Naam Johar,1968,https://en.wikipedia.org/wiki/Karan_Johar
Lutera Aur Jadugar,1968,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1968
Aaja Sanam,1968,https://en.wikipedia.org/wiki/Aa_Jaa_Sanam
Izzat,1968,https://en.wikipedia.org/wiki/Izzat_(1968_film)
Saathi,1968,https://en.wikipedia.org/wiki/Saathi_(1968_film)
Brahmachari,1968,https://en.wikipedia.org/wiki/Brahmachari_(1968_Hindi_film)
Baazi,1968,https://en.wikipedia.org/wiki/Baazi_(1968_film)
Baharon Ki Manzil,1968,https://en.wikipedia.org/wiki/Baharon_Ki_Manzil_(1968_film)
Bambai Raat Ki Bahon Mein,1968,https://en.wikipedia.org/wiki/Bambai_Raat_Ki_Bahon_Mein
Teen Bahuraniyan,1968,https://en.wikipedia.org/wiki/Teen_Bahuraniyan
Sunghursh,1968,https://en.wikipedia.org/wiki/Sunghursh
Neel Kamal,1968,https://en.wikipedia.org/wiki/Neel_Kamal
Ankhen,1968,https://en.wikipedia.org/wiki/Ankhen_(1968_film)
Aabroo,1968,https://en.wikipedia.org/wiki/Aabroo_(1968_film)
Padosan,1968,https://en.wikipedia.org/wiki/Padosan
Duniya,1968,https://en.wikipedia.org/wiki/Duniya_(1968_film)
Saraswatichandra,1968,https://en.wikipedia.org/wiki/Saraswatichandra_(film)
Kanyadaan,1968,https://en.wikipedia.org/wiki/Kanyadaan_(1968_film)
Vaasna,1968,https://en.wikipedia.org/wiki/Padmini_(actress)
Mere Hamdam Mere Dost,1968,
Suhaag Raat,1968,https://en.wikipedia.org/wiki/Suhaag_Raat_(1968_film)
Mere Huzoor,1968,https://en.wikipedia.org/wiki/Mere_Huzoor
Aadmi,1968,https://en.wikipedia.org/wiki/Aadmi_(1968_film)
Sadhu Aur Shaitaan,1968,https://en.wikipedia.org/wiki/Sadhu_Aur_Shaitaan
Aashirwad,1968,https://en.wikipedia.org/wiki/Aashirwad_(film)
Aulad,1968,https://en.wikipedia.org/wiki/Aulad_(1968_film)
Anokhi Raat,1968,https://en.wikipedia.org/wiki/Anokhi_Raat
Watan Se Door,1968,
The Skies Have Bowed,1968,
Gauri,1968,https://en.wikipedia.org/wiki/Gauri_(1968_film)
Shikar,1968,https://en.wikipedia.org/wiki/Shikar_(1968_film)
Kahin Din Kahin Raat,1968,
Parivar,1968,https://en.wikipedia.org/wiki/Parivar_(1967_film)
Golden Eyes Secret Agent 077,1968,https://en.wikipedia.org/wiki/Secret_Agent_077
Fareb,1968,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1968
Khilari,1968,https://en.wikipedia.org/wiki/Saeed_Jaffrey
Juari,1968,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1968
Abhilasha,1968,https://en.wikipedia.org/wiki/Abhilasha_(1968_film)
Raja Aur Runk,1968,https://en.wikipedia.org/wiki/Raja_Aur_Runk
Spy in Rome,1968,
Do Dooni Char,1968,https://en.wikipedia.org/wiki/Do_Dooni_Chaar_(1968_film)
Humsaya,1968,https://en.wikipedia.org/wiki/Humsaya
Balram Shri Krishna,1968,https://en.wikipedia.org/wiki/Sulochana_Chatterjee
Anjaam,1968,https://en.wikipedia.org/wiki/Ramesh_Deo
Ek Phool Ek Bhool,1968,
Farishta,1968,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1968
Haye Mera Dil,1968,
Aanchal Ke Phool,1968,
Payal Ki Jhankar,1968,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1968
Kahin Aur Chal,1968,https://en.wikipedia.org/wiki/Kahin_Aur_Chal
Krishna Bhakt Sudaama,1968,
Nannha Farishta,1969,
Yakeen,1969,https://en.wikipedia.org/wiki/Yakeen_(1969_film)
Beti,1969,https://en.wikipedia.org/wiki/Beti_(1969_film)
Pyar Ka Sapna,1969,https://en.wikipedia.org/wiki/Pyar_Ka_Sapna
Ek Masoom,1969,
Chalbaaz,1969,https://en.wikipedia.org/wiki/Madhushree
Rajkumari,1979,https://en.wikipedia.org/wiki/Devendra_Goel
Sapna,1969,https://en.wikipedia.org/wiki/Pyar_Ka_Sapna
Gunda,1969,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1969
Pyasi Sham,1969,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1998
Man Ka Meet,1969,https://en.wikipedia.org/wiki/Kumari_Penn
'Sambandh',1969,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1969
Doli,1969,https://en.wikipedia.org/wiki/Doli_(film)
Satyakam,1969,https://en.wikipedia.org/wiki/Satyakam
Bandhan,1969,https://en.wikipedia.org/wiki/Bandhan_(1969_film)
Khamoshi,1969,https://en.wikipedia.org/wiki/Khamoshi_(1970_film)
Ek Phool Do Mali,1969,https://en.wikipedia.org/wiki/Ek_Phool_Do_Mali
Bhuvan Shome,1969,https://en.wikipedia.org/wiki/Bhuvan_Shome
Jahan Pyar Miley,1969,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1969
Sajan,1969,https://en.wikipedia.org/wiki/Sajan_(1969_film)
Tumse Achha Kaun Hai,1969,https://en.wikipedia.org/wiki/Tumse_Achha_Kaun_Hai
Anjaana,1969,https://en.wikipedia.org/wiki/Anjaana
Aadmi Aur Insaan,1969,https://en.wikipedia.org/wiki/Aadmi_Aur_Insaan
Mahal,1969,https://en.wikipedia.org/wiki/Mahal_(1969_film)
Waris,1969,https://en.wikipedia.org/wiki/Waris_Hussein
Aradhana,1969,https://en.wikipedia.org/wiki/Aradhana_(1969_film)
Ittefaq,1969,https://en.wikipedia.org/wiki/Ittefaq_(1969_film)
Sapnon Ka Saudagar,1969,
Raja Saab,1969,https://en.wikipedia.org/wiki/Raja_Saab
Anjan Hai Koyee,1969,https://en.wikipedia.org/wiki/Anjaan_Hai_Koi
Saat Hindustani,1969,https://en.wikipedia.org/wiki/Saat_Hindustani
Yeh Raat Phir Na Aaygi,1969,
Do Raaste,1969,https://en.wikipedia.org/wiki/Do_Raaste
Dil Ne Phir Yaad Kiya,1969,
Prince,1969,https://en.wikipedia.org/wiki/Prince_(1969_film)
Jeene Ki Raah,1969,https://en.wikipedia.org/wiki/Jeene_Ki_Raah
Dharti Kahe Pukar Ke,1969,https://en.wikipedia.org/wiki/Dharti_Kahe_Pukar_Ke_(1969_film)
Vishwas,1969,https://en.wikipedia.org/wiki/Vishwas_(film)
Aya Sawan Jhoom Ke,1969,
Talash,1969,https://en.wikipedia.org/wiki/Talash_(1969_film)
The Thief of Baghdad,1969,https://en.wikipedia.org/wiki/The_Thief_of_Bagdad
Chirag,1969,https://en.wikipedia.org/wiki/Chirag
Pyar Ka Mausam,1969,https://en.wikipedia.org/wiki/Pyar_Ka_Mausam
Chanda Aur Bijli,1969,https://en.wikipedia.org/wiki/Chanda_Aur_Bijli
Kismat,1969,https://en.wikipedia.org/wiki/Ek_Phool_Do_Mali
Sara Akash,1969,https://en.wikipedia.org/wiki/Sara_Aakash
Jigri Dost,1969,https://en.wikipedia.org/wiki/Jigri_Dost
Pyar Hi Pyar,1969,https://en.wikipedia.org/wiki/Pyar_Hi_Pyar
Paisa Ya Pyar,1969,https://en.wikipedia.org/wiki/Paisa_Ya_Pyar
Mahua,1969,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1969
Jaal Saaz,1969,https://en.wikipedia.org/wiki/Rekha_filmography
Bhai Bahen,1969,
Meri Bhabhi,1969,
Intaquam,1969,https://en.wikipedia.org/wiki/Intaqam
Shart,1969,https://en.wikipedia.org/wiki/Shart
Shatranj,1969,https://en.wikipedia.org/wiki/Shatranj_(1969_film)
Sachaai,1969,https://en.wikipedia.org/wiki/Sachaai
Ek Shriman Ek Shrimati,1969,
Mera Dost,1969,
Balak,1969,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1969
Madhavi,1969,https://en.wikipedia.org/wiki/A._Vincent
Nateeja,1969,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1969
Anmol Moti,1969,https://en.wikipedia.org/wiki/Anmol_Moti
Ansoo Ban Gaye Phool,1969,
Thunaivan,1969,https://en.wikipedia.org/wiki/Thunaivan
Jyoti,1969,
Gustakhi Maaf,1969,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1969
Tamanna,1969,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1969
Sati Sulochana,1969,
Do Bhai,1969,https://en.wikipedia.org/wiki/Do_Bhai_(1969_film)
Hum Ek Hain,1969,https://en.wikipedia.org/wiki/Sooraj_Barjatya
Suhana Safar,1970,https://en.wikipedia.org/wiki/Suhana_Safar
Sau Saal Beet Gaye,1970,
Rootha Na Karo,1970,https://en.wikipedia.org/wiki/Rootha_Na_Karo
Tarzan 303,1970,
Kaun Ho Tum,1970,
Bhagwan Parshuram,1970,https://en.wikipedia.org/wiki/Bhagwan_Parshuram
Jeevan Mrityu,1970,https://en.wikipedia.org/wiki/Jeevan_Mrityu
Prem Pujari,1970,https://en.wikipedia.org/wiki/Prem_Pujari
Dharti,1970,https://en.wikipedia.org/wiki/Dharti_(1970_film)
Ilzam,1970,
Khilona,1970,https://en.wikipedia.org/wiki/Khilona_(1970_film)
The Train,1970,https://en.wikipedia.org/wiki/The_Train_(1970_film)
Maa Aur Mamta,1970,https://en.wikipedia.org/wiki/Maa_Aur_Mamta
Sachaa Jhutha,1970,https://en.wikipedia.org/wiki/Sachaa_Jhutha
Kab? Kyoon? Aur Kahan?,1970,https://en.wikipedia.org/wiki/Kab?_Kyoon?_Aur_Kahan?
Abhinetri,1970,https://en.wikipedia.org/wiki/Abhinetri_(1970_film)
Sawan Bhadon,1970,https://en.wikipedia.org/wiki/Sawan_Bhadon
Heer Raanjha,1970,https://en.wikipedia.org/wiki/Heer_Raanjha
Raton Ka Raja,1970,https://en.wikipedia.org/wiki/Raaton_Ka_Raja
Tum Haseen Main Jawan,1970,https://en.wikipedia.org/wiki/Tum_Haseen_Main_Jawaan
Puraskar,1970,https://en.wikipedia.org/wiki/Puraskar
Moojrim,1970,https://en.wikipedia.org/wiki/Moojrim
My Love,1970,https://en.wikipedia.org/wiki/My_Love_(1970_film)
Geet,1970,https://en.wikipedia.org/wiki/Geet_(1970_film)
Safar,1970,https://en.wikipedia.org/wiki/Safar_(1970_film)
Ghar Ghar Ki Kahani,1970,https://en.wikipedia.org/wiki/Ghar_Ghar_Ki_Kahani_(1970_film)
Mere Humsafar,1970,https://en.wikipedia.org/wiki/Mere_Humsafar
Mastana,1970,https://en.wikipedia.org/wiki/Mastana_(1970_film)
Johny Mera Naam,1970,https://en.wikipedia.org/wiki/Johny_Mera_Naam
Mera Naam Joker,1970,https://en.wikipedia.org/wiki/Mera_Naam_Joker
Aan Milo Sajna,1970,https://en.wikipedia.org/wiki/Aan_Milo_Sajna
Humjoli,1970,https://en.wikipedia.org/wiki/Humjoli
Kati Patang,1970,https://en.wikipedia.org/wiki/Kati_Patang
Dastak,1970,https://en.wikipedia.org/wiki/Dastak_(1970_film)
Saas Bhi Kabhi Bahu Thi,1970,https://en.wikipedia.org/wiki/Saas_Bhi_Kabhi_Bahu_Thi
Yaadgaar,1970,https://en.wikipedia.org/wiki/Yaadgaar_(1970_film)
Pavitra Papi,1970,https://en.wikipedia.org/wiki/Pavitra_Paapi
Pehchan,1970,https://en.wikipedia.org/wiki/Pehchan_(1970_film)
Naya Raasta,1970,https://en.wikipedia.org/wiki/Naya_Raasta
Gopi,1970,https://en.wikipedia.org/wiki/Gopi_(1970_film)
Uski Roti,1970,https://en.wikipedia.org/wiki/Uski_Roti
Sharafat,1970,https://en.wikipedia.org/wiki/Sharafat
Jawab,1970,https://en.wikipedia.org/wiki/Jawab_(1970_film)
Bhai Bhai,1970,https://en.wikipedia.org/wiki/Bhai-Bhai_(1970_film)
Man Ki Aankhen,1970,https://en.wikipedia.org/wiki/Man_Ki_Aankhen
Ganwaar,1970,https://en.wikipedia.org/wiki/Ganwaar
Devi,1970,https://en.wikipedia.org/wiki/Devi_(disambiguation)
Veer Ghatotkach,1970,https://en.wikipedia.org/wiki/Ghatotkacha
Darpan,1970,https://en.wikipedia.org/wiki/Darpan
Ehsan,1970,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1970
Bachpan,1970,https://en.wikipedia.org/wiki/Bachpan
Umang,1970,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1970
Ishq Par Zor Nahin,1970,https://en.wikipedia.org/wiki/Ishq_Par_Zor_Nahin
Pardesi,1970,https://en.wikipedia.org/wiki/Pardesi_(1970_film)
Himmat,1970,https://en.wikipedia.org/wiki/Himmat_(1970_film)
Chetna,1970,https://en.wikipedia.org/wiki/Chetna
Pagla Kahin Ka,1970,https://en.wikipedia.org/wiki/Pagla_Kahin_Ka
Inspector,1970,
Pushpanjali,1970,https://en.wikipedia.org/wiki/Pushpanjali_(1970_film)
Sampoorna Teerth Yatra,1970,https://en.wikipedia.org/wiki/Sampoorna_Teerth_Yatra
Choron Ka Chor,1970,https://en.wikipedia.org/wiki/Choron_Ka_Chor
Aansoo Aur Muskan,1970,https://en.wikipedia.org/wiki/Aansoo_Aur_Muskan
Ziarat Gahe Hind,1970,
Guddi,1971,https://en.wikipedia.org/wiki/Guddi_(1971_film)
Shree Krishnarjun Yuddh,1971,
Kangan,1971,https://en.wikipedia.org/wiki/Kangan_(film)
Haseenon Ka Devata,1971,https://en.wikipedia.org/wiki/Haseenon_Ka_Devata
Brahma Vishnu Mahesh,1971,
Irada,1971,https://en.wikipedia.org/wiki/Hemant_Kumar
Aag Aur Daag,1971,https://en.wikipedia.org/wiki/Aag_Aur_Daag
Jal Bin Machhli Nritya Bin Bijli,1971,https://en.wikipedia.org/wiki/Jal_Bin_Machhli_Nritya_Bin_Bijli
Mehboob Ki Mehndi,1971,https://en.wikipedia.org/wiki/Mehboob_Ki_Mehndi
Ek Paheli,1971,https://en.wikipedia.org/wiki/Ek_Paheli
Purab Aur Pachhim,1971,https://en.wikipedia.org/wiki/Purab_Aur_Pachhim
Anand,1971,https://en.wikipedia.org/wiki/Anand_(1971_film)
Upaasna,1971,https://en.wikipedia.org/wiki/Upaasna
Lakhon Me Ek,1971,https://en.wikipedia.org/wiki/Lakhon_Me_Ek
Main Sunder Hoon,1971,https://en.wikipedia.org/wiki/Main_Sundar_Hoon
Adhikar,1971,https://en.wikipedia.org/wiki/Adhikar_(1971_film)
Andaz,1971,https://en.wikipedia.org/wiki/Andaz_(1971_film)
Haathi Mere Saathi,1971,https://en.wikipedia.org/wiki/Haathi_Mere_Saathi_(1971_film)
Tere Mere Sapne,1971,https://en.wikipedia.org/wiki/The_Citadel_(novel)
Pyar Ki Kahani,1971,https://en.wikipedia.org/wiki/Pyar_Ki_Kahani
Jaane-Anjaane,1971,https://en.wikipedia.org/wiki/Jaane-Anjaane
Elaan,1971,https://en.wikipedia.org/wiki/Elaan_(1971_film)
Chhoti Bahu,1971,https://en.wikipedia.org/wiki/Chhoti_Bahu
Aahat - Ek Ajeeb Kahani,1971,
Mela,1971,https://en.wikipedia.org/wiki/Feroz_Khan_(actor)
Ek Din Aadhi Raat,1971,
Kal Aaj Aur Kal,1971,https://en.wikipedia.org/wiki/Kal_Aaj_Aur_Kal
Chingari,1971,https://en.wikipedia.org/wiki/Chingari
Aap Aye Bahaar Ayee,1971,https://en.wikipedia.org/wiki/Aap_Aye_Bahaar_Ayee
Parwana,1971,https://en.wikipedia.org/wiki/Parwana_(1971_film)
Reshma Aur Shera,1971,https://en.wikipedia.org/wiki/Reshma_Aur_Shera
Preetam,1971,https://en.wikipedia.org/wiki/Preetam
Rakhwala,1971,https://en.wikipedia.org/wiki/Rakhwala_(1971_film)
Nadaan,1971,https://en.wikipedia.org/wiki/Nadaan_(1971_film)
Do Boond Pani,1971,https://en.wikipedia.org/wiki/Do_Boond_Pani
Kathputli,1971,https://en.wikipedia.org/wiki/Kathputli_(1971_film)
Mere Apne,1971,https://en.wikipedia.org/wiki/Mere_Apne
Hungama,1971,https://en.wikipedia.org/wiki/Hungama_(1971_film)
Anubhav,1971,https://en.wikipedia.org/wiki/Anubhav_(1971_film)
Badnam Farishte,1971,https://en.wikipedia.org/wiki/Badnam_Farishte
Do Raha,1971,https://en.wikipedia.org/wiki/Do_Raha
Haré Rama Haré Krishna,1971,https://en.wikipedia.org/wiki/Haré_Rama_Haré_Krishna
Mera Gaon Mera Desh,1971,https://en.wikipedia.org/wiki/Mera_Gaon_Mera_Desh
Dushmun,1971,https://en.wikipedia.org/wiki/Dushmun
Caravan,1971,https://en.wikipedia.org/wiki/Caravan_(1971_film)
Uphaar,1971,https://en.wikipedia.org/wiki/Uphaar
Lal Patthar,1971,https://en.wikipedia.org/wiki/Lal_Patthar
Naya Zamana,1971,https://en.wikipedia.org/wiki/Naya_Zamana
Paraya Dhan,1971,https://en.wikipedia.org/wiki/Paraya_Dhan
Sharmeelee,1971,https://en.wikipedia.org/wiki/Sharmeelee
Gambler,1971,https://en.wikipedia.org/wiki/Gambler_(film)
Ashad Ka Ek Din,1971,
Balidaan,1971,https://en.wikipedia.org/wiki/Balidaan_(1971_film)
Hulchul,1971,https://en.wikipedia.org/wiki/Hulchul_(1971_film)
Saat Sawal Yane Haatim Tai,1971,
Maryada,1971,https://en.wikipedia.org/wiki/Maryada_(1971_film)
Badnam Basti,1971,https://en.wikipedia.org/wiki/Badnam_Basti
Bird of Happiness,1971,
Shri Krishna Leela,1971,https://en.wikipedia.org/wiki/Shri_Krishna_Leela
Jawan Muhabat,1971,https://en.wikipedia.org/wiki/Jawan_Mohabbat
Door Ka Raahi,1971,https://en.wikipedia.org/wiki/Door_Ka_Raahi
Tulsi Vivah,1971,https://en.wikipedia.org/wiki/Tulsi_Vivah_(film)
Ek Nari Ek Brahmachari,1971,https://en.wikipedia.org/wiki/Ek_Nari_Ek_Brahmachari
Banphool,1971,https://en.wikipedia.org/wiki/Banphool
Lagan,1971,https://en.wikipedia.org/wiki/Lagan
Hum Tum Aur Woh,1971,https://en.wikipedia.org/wiki/Hum_Tum_Aur_Woh_(1971_film)
Man Mandir,1971,https://en.wikipedia.org/wiki/Man_Mandir
Buddha Mil Gaya,1971,https://en.wikipedia.org/wiki/Buddha_Mil_Gaya
Paras,1971,https://en.wikipedia.org/wiki/Paras_(1971_film)
Bikhare Moti,1971,https://en.wikipedia.org/wiki/Bikhre_Moti
Memsaab,1971,https://en.wikipedia.org/wiki/Memsaab_(film)
Preet Ki Dori,1971,https://en.wikipedia.org/wiki/Preet_Ki_Dori
Patanga,1971,https://en.wikipedia.org/wiki/Patanga_(1971_film)
Ganga Tera Pani Amrit,1971,https://en.wikipedia.org/wiki/Ganga_Tera_Pani_Amrit
Johar Mehmood in Hong Kong,1971,https://en.wikipedia.org/wiki/Johar_Mehmood_in_Hong_Kong
Dost Aur Dushman,1971,https://en.wikipedia.org/wiki/Dost_Aur_Dushman
Saaz Aur Sanam,1971,https://en.wikipedia.org/wiki/Saaz_Aur_Sanam
Parde Ke Peechey,1971,https://en.wikipedia.org/wiki/Parde_Ke_Peechey
Kahani Har Zamane Ki,1971,https://en.wikipedia.org/wiki/Sukhwinder_Singh
Albela,1971,https://en.wikipedia.org/wiki/Albela_(1971_film)
Kabhi Dhoop Kabhi Chhaon,1971,https://en.wikipedia.org/wiki/Kabhi_Dhoop_Kabhi_Chhaon
Kundan,1972,https://en.wikipedia.org/wiki/K._C._Bokadia
Chori Chori,1972,https://en.wikipedia.org/wiki/Sulochana_Chavan
Rivaaj,1972,https://en.wikipedia.org/wiki/Rivaaj
Bhabhi Ka Ashirwad,1972,
Sant Tulsidas,1972,
Amar Prem,1972,https://en.wikipedia.org/wiki/Amar_Prem
Naag Panchami,1972,
Ek Hasina Do Diwane,1972,https://en.wikipedia.org/wiki/Ek_Hasina_Do_Diwane
Piya Ka Ghar,1972,https://en.wikipedia.org/wiki/Piya_Ka_Ghar
Sanjog,1972,https://en.wikipedia.org/wiki/Sanjog_(1971_film)
Bombay to Goa,1972,https://en.wikipedia.org/wiki/Bombay_to_Goa_(1972_film)
Dastaan,1972,https://en.wikipedia.org/wiki/Dastaan
Zaroorat,1972,https://en.wikipedia.org/wiki/Zaroorat
Aankhon Aankhon Mein,1972,https://en.wikipedia.org/wiki/Aankhon_Aankhon_Mein
Haar Jeet,1972,https://en.wikipedia.org/wiki/Haar_Jeet_(1972_film)
Apradh,1972,https://en.wikipedia.org/wiki/Apradh
Garam Masala,1972,https://en.wikipedia.org/wiki/Garam_Masala_(1972_film)
Bhai Ho To Aisa,1972,https://en.wikipedia.org/wiki/Bhai_Ho_To_Aisa
Lalkar (The Challenge),1972,https://en.wikipedia.org/wiki/Lalkar
Bawarchi,1972,https://en.wikipedia.org/wiki/Bawarchi
Jawani Diwani,1972,https://en.wikipedia.org/wiki/Jawani_Diwani
Raampur Ka Lakshman,1972,https://en.wikipedia.org/wiki/Raampur_Ka_Lakshman
Ek Nazar,1972,https://en.wikipedia.org/wiki/Ek_Nazar
Bansi Birju,1972,https://en.wikipedia.org/wiki/Bansi_Birju
Joroo Ka Ghulam,1972,https://en.wikipedia.org/wiki/Joroo_Ka_Ghulam
Milap,1972,https://en.wikipedia.org/wiki/Milap_(1972_film)
Anokhi Pehchan,1972,https://en.wikipedia.org/wiki/Anokhi_Pehchan
Mere Jeevan Saathi,1972,https://en.wikipedia.org/wiki/Mere_Jeevan_Saathi_(1972_film)
Parichay,1972,https://en.wikipedia.org/wiki/Parichay_(film)
Maalik,1972,https://en.wikipedia.org/wiki/Maalik_(1972_film)
Roop Tera Mastana,1972,https://en.wikipedia.org/wiki/Roop_Tera_Mastana
Seeta Aur Geeta,1972,https://en.wikipedia.org/wiki/Seeta_Aur_Geeta
Gomti Ke Kinare,1972,https://en.wikipedia.org/wiki/Gomti_Ke_Kinare
Koshish,1972,
Raaste Kaa Patthar,1972,https://en.wikipedia.org/wiki/Raaste_Kaa_Patthar
Anuraag,1972,https://en.wikipedia.org/wiki/Anuraag_(1972_film)
Victoria No. 203,1972,https://en.wikipedia.org/wiki/Victoria_No._203
Sabse Bada Sukh,1972,https://en.wikipedia.org/wiki/Sabse_Bada_Sukh
Gora Aur Kala,1972,https://en.wikipedia.org/wiki/Gora_Aur_Kala
Samadhi,1972,https://en.wikipedia.org/wiki/Samadhi_(1972_film)
Jangal Mein Mangal,1972,https://en.wikipedia.org/wiki/Jangal_Mein_Mangal
Shor,1972,
Apna Desh,1972,https://en.wikipedia.org/wiki/Apna_Desh
Dil Daulat Duniya,1972,https://en.wikipedia.org/wiki/Dil_Daulat_Duniya
Raja Jani,1972,https://en.wikipedia.org/wiki/Raja_Jani
Zameen Aasmaan,1972,https://en.wikipedia.org/wiki/Zameen_Aasmaan_(1972_film)
Annadata,1972,https://en.wikipedia.org/wiki/Annadata_(1972_film)
Sazaa,1972,https://en.wikipedia.org/wiki/Sazaa_(1972_film)
Dharkan,1972,https://en.wikipedia.org/wiki/Dharkan
Double Cross,1972,https://en.wikipedia.org/wiki/Double_Cross_(1972_film)
Be-Imaan,1972,https://en.wikipedia.org/wiki/Be-Imaan
Shehzada,1972,https://en.wikipedia.org/wiki/Shehzada
Zindagi Zindagi,1972,https://en.wikipedia.org/wiki/Zindagi_Zindagi
Babul Ki Galiyan,1972,https://en.wikipedia.org/wiki/List_of_film_songs_based_on_ragas
Wafaa,1972,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1972
Yeh Gulistan Hamara,1972,https://en.wikipedia.org/wiki/Yeh_Gulistan_Hamara
Jaanwar Aur Insaan,1972,https://en.wikipedia.org/wiki/Janwar_Aur_Insaan
Do Gaz Zameen Ke Neeche,1972,https://en.wikipedia.org/wiki/Do_Gaz_Zameen_Ke_Neeche
Maya Darpan,1972,https://en.wikipedia.org/wiki/Maya_Darpan
Shararat,1972,https://en.wikipedia.org/wiki/Shararat
Ek Bar Mooskura Do,1972,https://en.wikipedia.org/wiki/Ek_Bar_Mooskura_Do
Do Yaar,1972,https://en.wikipedia.org/wiki/Do_Yaar
Aan Baan,1972,https://en.wikipedia.org/wiki/Aan_Baan
Gaon Hamara Shaher Tumhara,1972,https://en.wikipedia.org/wiki/Gaon_Hamara_Shaher_Tumhara
Mome Ki Gudiya,1972,https://en.wikipedia.org/wiki/Mome_Ki_Gudiya
Shayar-e-Kashmir Mahjoor,1972,https://en.wikipedia.org/wiki/Mahjoor
Ek Bechara,1972,https://en.wikipedia.org/wiki/Ek_Bechara
Jeet,1972,https://en.wikipedia.org/wiki/Jeet_(1972_film)
Mere Bhaiya,1972,https://en.wikipedia.org/wiki/Mere_Bhaiya
Dil Ka Raaja,1972,https://en.wikipedia.org/wiki/Dil_Ka_Raja
Tanhai,1972,https://en.wikipedia.org/wiki/Tanhai
Shaadi Ke Baad,1972,https://en.wikipedia.org/wiki/Shaadi_Ke_Baad
Parchhaiyan,1972,https://en.wikipedia.org/wiki/Parchhaiyan_(film)
Anokha Milan,1972,https://en.wikipedia.org/wiki/Anokha_Milan
Pyaar Diwana,1972,https://en.wikipedia.org/wiki/Pyaar_Diwana
Rani Mera Naam,1972,https://en.wikipedia.org/wiki/Rani_Mera_Naam
Tangewala,1972,https://en.wikipedia.org/wiki/Tangewala
Yaar Mera,1972,https://en.wikipedia.org/wiki/Yaar_Mera
Aankh Micholi,1972,https://en.wikipedia.org/wiki/Aankh_Micholi
Sa-Re-Ga-Ma-Pa,1972,https://en.wikipedia.org/wiki/Sa-Re-Ga-Ma-Pa
Rakhi Aur Hathkadi,1972,https://en.wikipedia.org/wiki/Rakhi_Aur_Hathkadi
Man Jaiye,1972,https://en.wikipedia.org/wiki/Man_Jaiye
Rut Rangeeli Ayee,1972,
Mehmaan,1972,
Sabak,1973,https://en.wikipedia.org/wiki/Shatrughan_Sinha_filmography
Naina,1973,https://en.wikipedia.org/wiki/Naina_(1973_film)
Mera Desh Mera Dharam,1973,https://en.wikipedia.org/wiki/Mera_Desh_Mera_Dharam
Charitra,1973,
Basti Aur Bazaar,1973,https://en.wikipedia.org/wiki/List_of_songs_recorded_by_Lata_Mangeshkar
Prabhaat,1973,
Birbal My Brother,1973,
Pandav Banvas,1973,
Raja Rani,1973,https://en.wikipedia.org/wiki/Raja_Rani_(1973_film)
Dhund,1973,https://en.wikipedia.org/wiki/Dhund
Bandhe Haath,1973,https://en.wikipedia.org/wiki/Bandhe_Haath
